record_id,date,customer_segment,acquisition_channel,region,impressions,clicks,media_spend_usd,data_loaded_at,source_system
2026-06-16|Mid-Market|Paid Search|EMEA,2026-06-16,Mid-Market,Paid Search,EMEA,31857,1306,6113.64,2026-06-17 12:00:00,Synthetic paid media platform export
2026-06-16|Mid-Market|Paid Search|APAC,2026-06-16,Mid-Market,Paid Search,APAC,23628,931,3564.66,2026-06-17 12:00:00,Synthetic paid media platform export
2026-06-16|Enterprise|Paid Search|North America,2026-06-16,Enterprise,Paid Search,North America,24807,987,6894.99,2026-06-17 12:00:00,Synthetic paid media platform export
2026-06-16|Enterprise|Paid Search|EMEA,2026-06-16,Enterprise,Paid Search,EMEA,19353,763,4672.22,2026-06-17 12:00:00,Synthetic paid media platform export
2026-06-16|Enterprise|Paid Search|APAC,2026-06-16,Enterprise,Paid Search,APAC,16667,649,3331.23,2026-06-17 12:00:00,Synthetic paid media platform export
2026-06-17|SMB|Paid Search|North America,2026-06-17,SMB,Paid Search,North America,69682,2945,11339.21,2026-06-18 12:00:00,Synthetic paid media platform export
2026-06-17|SMB|Paid Search|EMEA,2026-06-17,SMB,Paid Search,EMEA,49571,2063,7211.55,2026-06-18 12:00:00,Synthetic paid media platform export
2026-06-17|SMB|Paid Search|APAC,2026-06-17,SMB,Paid Search,APAC,42121,1753,5281.12,2026-06-18 12:00:00,Synthetic paid media platform export
2026-06-17|Mid-Market|Paid Search|North America,2026-06-17,Mid-Market,Paid Search,North America,38905,1654,8246.83,2026-06-18 12:00:00,Synthetic paid media platform export
2026-06-17|Mid-Market|Paid Search|EMEA,2026-06-17,Mid-Market,Paid Search,EMEA,28892,1192,5547.04,2026-06-18 12:00:00,Synthetic paid media platform export
2026-06-17|Mid-Market|Paid Search|APAC,2026-06-17,Mid-Market,Paid Search,APAC,21783,880,3345.93,2026-06-18 12:00:00,Synthetic paid media platform export
2026-06-17|Enterprise|Paid Search|North America,2026-06-17,Enterprise,Paid Search,North America,24954,1016,6772.33,2026-06-18 12:00:00,Synthetic paid media platform export
2026-06-17|Enterprise|Paid Search|EMEA,2026-06-17,Enterprise,Paid Search,EMEA,20242,792,4879.69,2026-06-18 12:00:00,Synthetic paid media platform export
2026-06-17|Enterprise|Paid Search|APAC,2026-06-17,Enterprise,Paid Search,APAC,15548,604,3208.56,2026-06-18 12:00:00,Synthetic paid media platform export
2026-06-18|SMB|Paid Search|North America,2026-06-18,SMB,Paid Search,North America,62904,2711,10374.2,2026-06-19 12:00:00,Synthetic paid media platform export
2026-06-18|SMB|Paid Search|EMEA,2026-06-18,SMB,Paid Search,EMEA,52956,2276,8025.27,2026-06-19 12:00:00,Synthetic paid media platform export
2026-06-18|SMB|Paid Search|APAC,2026-06-18,SMB,Paid Search,APAC,41820,1741,5118.4,2026-06-19 12:00:00,Synthetic paid media platform export
2026-06-18|Mid-Market|Paid Search|North America,2026-06-18,Mid-Market,Paid Search,North America,41434,1700,8727.37,2026-06-19 12:00:00,Synthetic paid media platform export
2026-06-18|Mid-Market|Paid Search|EMEA,2026-06-18,Mid-Market,Paid Search,EMEA,28189,1135,5261.14,2026-06-19 12:00:00,Synthetic paid media platform export
2026-06-18|Mid-Market|Paid Search|APAC,2026-06-18,Mid-Market,Paid Search,APAC,23046,921,3619.76,2026-06-19 12:00:00,Synthetic paid media platform export
2026-06-18|Enterprise|Paid Search|North America,2026-06-18,Enterprise,Paid Search,North America,23966,972,6629.64,2026-06-19 12:00:00,Synthetic paid media platform export
2026-06-18|Enterprise|Paid Search|EMEA,2026-06-18,Enterprise,Paid Search,EMEA,17778,701,4307.66,2026-06-19 12:00:00,Synthetic paid media platform export
2026-06-18|Enterprise|Paid Search|APAC,2026-06-18,Enterprise,Paid Search,APAC,14846,570,2946.62,2026-06-19 12:00:00,Synthetic paid media platform export
2026-06-19|SMB|Paid Search|North America,2026-06-19,SMB,Paid Search,North America,61110,2655,10467.2,2026-06-20 12:00:00,Synthetic paid media platform export
2026-06-19|SMB|Paid Search|EMEA,2026-06-19,SMB,Paid Search,EMEA,44419,1874,6674.28,2026-06-20 12:00:00,Synthetic paid media platform export
2026-06-19|SMB|Paid Search|APAC,2026-06-19,SMB,Paid Search,APAC,42437,1740,5159.21,2026-06-20 12:00:00,Synthetic paid media platform export
2026-06-19|Mid-Market|Paid Search|North America,2026-06-19,Mid-Market,Paid Search,North America,34200,1431,7277.5,2026-06-20 12:00:00,Synthetic paid media platform export
2026-06-19|Mid-Market|Paid Search|EMEA,2026-06-19,Mid-Market,Paid Search,EMEA,29435,1207,5535.2,2026-06-20 12:00:00,Synthetic paid media platform export
2026-06-19|Mid-Market|Paid Search|APAC,2026-06-19,Mid-Market,Paid Search,APAC,22866,900,3526.94,2026-06-20 12:00:00,Synthetic paid media platform export
2026-06-19|Enterprise|Paid Search|North America,2026-06-19,Enterprise,Paid Search,North America,22830,928,6429.98,2026-06-20 12:00:00,Synthetic paid media platform export
2026-06-19|Enterprise|Paid Search|EMEA,2026-06-19,Enterprise,Paid Search,EMEA,15871,629,3990.63,2026-06-20 12:00:00,Synthetic paid media platform export
2026-06-19|Enterprise|Paid Search|APAC,2026-06-19,Enterprise,Paid Search,APAC,14437,544,2781.93,2026-06-20 12:00:00,Synthetic paid media platform export
2026-06-20|SMB|Paid Search|North America,2026-06-20,SMB,Paid Search,North America,55429,2362,8959.33,2026-06-21 12:00:00,Synthetic paid media platform export
2026-06-20|SMB|Paid Search|EMEA,2026-06-20,SMB,Paid Search,EMEA,38869,1651,5820.97,2026-06-21 12:00:00,Synthetic paid media platform export
2026-06-20|SMB|Paid Search|APAC,2026-06-20,SMB,Paid Search,APAC,32521,1345,3937.79,2026-06-21 12:00:00,Synthetic paid media platform export
2026-06-20|Mid-Market|Paid Search|North America,2026-06-20,Mid-Market,Paid Search,North America,28015,1150,5912.08,2026-06-21 12:00:00,Synthetic paid media platform export
2026-06-20|Mid-Market|Paid Search|EMEA,2026-06-20,Mid-Market,Paid Search,EMEA,19703,820,3799.77,2026-06-21 12:00:00,Synthetic paid media platform export
2026-06-20|Mid-Market|Paid Search|APAC,2026-06-20,Mid-Market,Paid Search,APAC,18230,735,2796.54,2026-06-21 12:00:00,Synthetic paid media platform export
2026-06-20|Enterprise|Paid Search|North America,2026-06-20,Enterprise,Paid Search,North America,19815,801,5532.41,2026-06-21 12:00:00,Synthetic paid media platform export
2026-06-20|Enterprise|Paid Search|EMEA,2026-06-20,Enterprise,Paid Search,EMEA,14452,578,3593.69,2026-06-21 12:00:00,Synthetic paid media platform export
2026-06-20|Enterprise|Paid Search|APAC,2026-06-20,Enterprise,Paid Search,APAC,11571,438,2328.77,2026-06-21 12:00:00,Synthetic paid media platform export
2026-06-21|SMB|Paid Search|North America,2026-06-21,SMB,Paid Search,North America,61338,2691,10451.91,2026-06-22 12:00:00,Synthetic paid media platform export
2026-06-21|SMB|Paid Search|EMEA,2026-06-21,SMB,Paid Search,EMEA,34198,1466,5118.5,2026-06-22 12:00:00,Synthetic paid media platform export
2026-06-21|SMB|Paid Search|APAC,2026-06-21,SMB,Paid Search,APAC,33011,1368,4060.8,2026-06-22 12:00:00,Synthetic paid media platform export
2026-06-21|Mid-Market|Paid Search|North America,2026-06-21,Mid-Market,Paid Search,North America,27816,1144,5785.73,2026-06-22 12:00:00,Synthetic paid media platform export
2026-06-21|Mid-Market|Paid Search|EMEA,2026-06-21,Mid-Market,Paid Search,EMEA,22242,906,4078.19,2026-06-22 12:00:00,Synthetic paid media platform export
2026-06-21|Mid-Market|Paid Search|APAC,2026-06-21,Mid-Market,Paid Search,APAC,17352,684,2655.71,2026-06-22 12:00:00,Synthetic paid media platform export
2026-06-21|Enterprise|Paid Search|North America,2026-06-21,Enterprise,Paid Search,North America,18531,752,5084.37,2026-06-22 12:00:00,Synthetic paid media platform export
2026-06-21|Enterprise|Paid Search|EMEA,2026-06-21,Enterprise,Paid Search,EMEA,14042,548,3362.57,2026-06-22 12:00:00,Synthetic paid media platform export
2026-06-21|Enterprise|Paid Search|APAC,2026-06-21,Enterprise,Paid Search,APAC,13216,512,2630.85,2026-06-22 12:00:00,Synthetic paid media platform export
2026-06-22|SMB|Paid Search|North America,2026-06-22,SMB,Paid Search,North America,65948,2819,10939.17,2026-06-23 12:00:00,Synthetic paid media platform export
2026-06-22|SMB|Paid Search|EMEA,2026-06-22,SMB,Paid Search,EMEA,52150,2165,7612.93,2026-06-23 12:00:00,Synthetic paid media platform export
2026-06-22|SMB|Paid Search|APAC,2026-06-22,SMB,Paid Search,APAC,47058,1965,5679.03,2026-06-23 12:00:00,Synthetic paid media platform export
2026-06-22|Mid-Market|Paid Search|North America,2026-06-22,Mid-Market,Paid Search,North America,33110,1407,6974.26,2026-06-23 12:00:00,Synthetic paid media platform export
2026-06-22|Mid-Market|Paid Search|EMEA,2026-06-22,Mid-Market,Paid Search,EMEA,25981,1081,4934.08,2026-06-23 12:00:00,Synthetic paid media platform export
2026-06-22|Mid-Market|Paid Search|APAC,2026-06-22,Mid-Market,Paid Search,APAC,23491,939,3585.7,2026-06-23 12:00:00,Synthetic paid media platform export
2026-06-22|Enterprise|Paid Search|North America,2026-06-22,Enterprise,Paid Search,North America,21159,846,5823.83,2026-06-23 12:00:00,Synthetic paid media platform export
2026-06-22|Enterprise|Paid Search|EMEA,2026-06-22,Enterprise,Paid Search,EMEA,16924,654,4064.61,2026-06-23 12:00:00,Synthetic paid media platform export
2026-06-22|Enterprise|Paid Search|APAC,2026-06-22,Enterprise,Paid Search,APAC,15463,584,3003.63,2026-06-23 12:00:00,Synthetic paid media platform export
2026-06-23|SMB|Paid Search|North America,2026-06-23,SMB,Paid Search,North America,67284,2922,11379.73,2026-06-24 12:00:00,Synthetic paid media platform export
2026-06-23|SMB|Paid Search|EMEA,2026-06-23,SMB,Paid Search,EMEA,53226,2247,7876.79,2026-06-24 12:00:00,Synthetic paid media platform export
2026-06-23|SMB|Paid Search|APAC,2026-06-23,SMB,Paid Search,APAC,43211,1782,5368.22,2026-06-24 12:00:00,Synthetic paid media platform export
2026-06-23|Mid-Market|Paid Search|North America,2026-06-23,Mid-Market,Paid Search,North America,37518,1577,7811.81,2026-06-24 12:00:00,Synthetic paid media platform export
2026-06-23|Mid-Market|Paid Search|EMEA,2026-06-23,Mid-Market,Paid Search,EMEA,27573,1148,5384,2026-06-24 12:00:00,Synthetic paid media platform export
2026-06-23|Mid-Market|Paid Search|APAC,2026-06-23,Mid-Market,Paid Search,APAC,21062,826,3171.24,2026-06-24 12:00:00,Synthetic paid media platform export
2026-06-23|Enterprise|Paid Search|North America,2026-06-23,Enterprise,Paid Search,North America,26135,1041,7024.19,2026-06-24 12:00:00,Synthetic paid media platform export
2026-06-23|Enterprise|Paid Search|EMEA,2026-06-23,Enterprise,Paid Search,EMEA,20229,811,5027.1,2026-06-24 12:00:00,Synthetic paid media platform export
2026-06-23|Enterprise|Paid Search|APAC,2026-06-23,Enterprise,Paid Search,APAC,17085,662,3470.41,2026-06-24 12:00:00,Synthetic paid media platform export
2026-06-24|SMB|Paid Search|North America,2026-06-24,SMB,Paid Search,North America,72767,3110,12331.53,2026-06-25 12:00:00,Synthetic paid media platform export
2026-06-24|SMB|Paid Search|EMEA,2026-06-24,SMB,Paid Search,EMEA,59304,2489,8788.43,2026-06-25 12:00:00,Synthetic paid media platform export
2026-06-24|SMB|Paid Search|APAC,2026-06-24,SMB,Paid Search,APAC,49145,2052,5929.32,2026-06-25 12:00:00,Synthetic paid media platform export
2026-06-24|Mid-Market|Paid Search|North America,2026-06-24,Mid-Market,Paid Search,North America,35424,1505,7527.11,2026-06-25 12:00:00,Synthetic paid media platform export
2026-06-24|Mid-Market|Paid Search|EMEA,2026-06-24,Mid-Market,Paid Search,EMEA,26781,1100,5139.26,2026-06-25 12:00:00,Synthetic paid media platform export
2026-06-24|Mid-Market|Paid Search|APAC,2026-06-24,Mid-Market,Paid Search,APAC,23319,917,3598.36,2026-06-25 12:00:00,Synthetic paid media platform export
2026-06-24|Enterprise|Paid Search|North America,2026-06-24,Enterprise,Paid Search,North America,26847,1093,7496.03,2026-06-25 12:00:00,Synthetic paid media platform export
2026-06-24|Enterprise|Paid Search|EMEA,2026-06-24,Enterprise,Paid Search,EMEA,18143,722,4516.84,2026-06-25 12:00:00,Synthetic paid media platform export
2026-06-24|Enterprise|Paid Search|APAC,2026-06-24,Enterprise,Paid Search,APAC,17120,666,3479.82,2026-06-25 12:00:00,Synthetic paid media platform export
2026-06-25|SMB|Paid Search|North America,2026-06-25,SMB,Paid Search,North America,63843,2781,10787.29,2026-06-26 12:00:00,Synthetic paid media platform export
2026-06-25|SMB|Paid Search|EMEA,2026-06-25,SMB,Paid Search,EMEA,52729,2188,7714.18,2026-06-26 12:00:00,Synthetic paid media platform export
2026-06-25|SMB|Paid Search|APAC,2026-06-25,SMB,Paid Search,APAC,48289,1967,5785.44,2026-06-26 12:00:00,Synthetic paid media platform export
2026-06-25|Mid-Market|Paid Search|North America,2026-06-25,Mid-Market,Paid Search,North America,34877,1456,7402.73,2026-06-26 12:00:00,Synthetic paid media platform export
2026-06-25|Mid-Market|Paid Search|EMEA,2026-06-25,Mid-Market,Paid Search,EMEA,28313,1141,5152.02,2026-06-26 12:00:00,Synthetic paid media platform export
2026-06-25|Mid-Market|Paid Search|APAC,2026-06-25,Mid-Market,Paid Search,APAC,26944,1069,4226.97,2026-06-26 12:00:00,Synthetic paid media platform export
2026-06-25|Enterprise|Paid Search|North America,2026-06-25,Enterprise,Paid Search,North America,23728,961,6544.32,2026-06-26 12:00:00,Synthetic paid media platform export
2026-06-25|Enterprise|Paid Search|EMEA,2026-06-25,Enterprise,Paid Search,EMEA,21589,840,5133.91,2026-06-26 12:00:00,Synthetic paid media platform export
2026-06-25|Enterprise|Paid Search|APAC,2026-06-25,Enterprise,Paid Search,APAC,16968,657,3406.57,2026-06-26 12:00:00,Synthetic paid media platform export
2026-06-26|SMB|Paid Search|North America,2026-06-26,SMB,Paid Search,North America,63750,2761,10675.61,2026-06-27 12:00:00,Synthetic paid media platform export
2026-06-26|SMB|Paid Search|EMEA,2026-06-26,SMB,Paid Search,EMEA,48220,2029,7226.06,2026-06-27 12:00:00,Synthetic paid media platform export
2026-06-26|SMB|Paid Search|APAC,2026-06-26,SMB,Paid Search,APAC,38499,1570,4721.97,2026-06-27 12:00:00,Synthetic paid media platform export
2026-06-26|Mid-Market|Paid Search|North America,2026-06-26,Mid-Market,Paid Search,North America,35786,1473,7451.96,2026-06-27 12:00:00,Synthetic paid media platform export
2026-06-26|Mid-Market|Paid Search|EMEA,2026-06-26,Mid-Market,Paid Search,EMEA,33770,1379,6204.49,2026-06-27 12:00:00,Synthetic paid media platform export
2026-06-26|Mid-Market|Paid Search|APAC,2026-06-26,Mid-Market,Paid Search,APAC,22420,891,3466.32,2026-06-27 12:00:00,Synthetic paid media platform export
2026-06-26|Enterprise|Paid Search|North America,2026-06-26,Enterprise,Paid Search,North America,24252,992,6904.54,2026-06-27 12:00:00,Synthetic paid media platform export
2026-06-26|Enterprise|Paid Search|EMEA,2026-06-26,Enterprise,Paid Search,EMEA,18453,721,4525.23,2026-06-27 12:00:00,Synthetic paid media platform export
2026-06-26|Enterprise|Paid Search|APAC,2026-06-26,Enterprise,Paid Search,APAC,17241,648,3424.58,2026-06-27 12:00:00,Synthetic paid media platform export
2026-06-27|SMB|Paid Search|North America,2026-06-27,SMB,Paid Search,North America,55790,2403,9296.6,2026-06-28 12:00:00,Synthetic paid media platform export
2026-06-27|SMB|Paid Search|EMEA,2026-06-27,SMB,Paid Search,EMEA,43831,1824,6541.64,2026-06-28 12:00:00,Synthetic paid media platform export
2026-06-27|SMB|Paid Search|APAC,2026-06-27,SMB,Paid Search,APAC,36076,1499,4380.84,2026-06-28 12:00:00,Synthetic paid media platform export
2026-06-27|Mid-Market|Paid Search|North America,2026-06-27,Mid-Market,Paid Search,North America,26314,1122,5663.99,2026-06-28 12:00:00,Synthetic paid media platform export
2026-06-27|Mid-Market|Paid Search|EMEA,2026-06-27,Mid-Market,Paid Search,EMEA,20298,838,3892.53,2026-06-28 12:00:00,Synthetic paid media platform export
2026-06-27|Mid-Market|Paid Search|APAC,2026-06-27,Mid-Market,Paid Search,APAC,20332,813,3067.84,2026-06-28 12:00:00,Synthetic paid media platform export
2026-06-27|Enterprise|Paid Search|North America,2026-06-27,Enterprise,Paid Search,North America,19810,793,5440.02,2026-06-28 12:00:00,Synthetic paid media platform export
2026-06-27|Enterprise|Paid Search|EMEA,2026-06-27,Enterprise,Paid Search,EMEA,13996,552,3435.45,2026-06-28 12:00:00,Synthetic paid media platform export
2026-06-27|Enterprise|Paid Search|APAC,2026-06-27,Enterprise,Paid Search,APAC,12767,479,2447.21,2026-06-28 12:00:00,Synthetic paid media platform export
2026-06-28|SMB|Paid Search|North America,2026-06-28,SMB,Paid Search,North America,49079,2124,8375.33,2026-06-29 12:00:00,Synthetic paid media platform export
2026-06-28|SMB|Paid Search|EMEA,2026-06-28,SMB,Paid Search,EMEA,35158,1479,5236.72,2026-06-29 12:00:00,Synthetic paid media platform export
2026-06-28|SMB|Paid Search|APAC,2026-06-28,SMB,Paid Search,APAC,34410,1405,4126.89,2026-06-29 12:00:00,Synthetic paid media platform export
2026-06-28|Mid-Market|Paid Search|North America,2026-06-28,Mid-Market,Paid Search,North America,24610,1027,5313.43,2026-06-29 12:00:00,Synthetic paid media platform export
2026-06-28|Mid-Market|Paid Search|EMEA,2026-06-28,Mid-Market,Paid Search,EMEA,19224,780,3555.35,2026-06-29 12:00:00,Synthetic paid media platform export
2026-06-28|Mid-Market|Paid Search|APAC,2026-06-28,Mid-Market,Paid Search,APAC,18313,734,2765.82,2026-06-29 12:00:00,Synthetic paid media platform export
2026-06-28|Enterprise|Paid Search|North America,2026-06-28,Enterprise,Paid Search,North America,17498,699,4796.79,2026-06-29 12:00:00,Synthetic paid media platform export
2026-06-28|Enterprise|Paid Search|EMEA,2026-06-28,Enterprise,Paid Search,EMEA,13902,544,3354,2026-06-29 12:00:00,Synthetic paid media platform export
2026-06-28|Enterprise|Paid Search|APAC,2026-06-28,Enterprise,Paid Search,APAC,12995,495,2567.29,2026-06-29 12:00:00,Synthetic paid media platform export
2026-06-29|SMB|Paid Search|North America,2026-06-29,SMB,Paid Search,North America,70653,3001,11698.4,2026-06-30 12:00:00,Synthetic paid media platform export
2026-06-29|SMB|Paid Search|EMEA,2026-06-29,SMB,Paid Search,EMEA,48171,2014,6924.06,2026-06-30 12:00:00,Synthetic paid media platform export
2026-06-29|SMB|Paid Search|APAC,2026-06-29,SMB,Paid Search,APAC,42133,1710,5159.26,2026-06-30 12:00:00,Synthetic paid media platform export
2026-06-29|Mid-Market|Paid Search|North America,2026-06-29,Mid-Market,Paid Search,North America,34488,1469,7588.23,2026-06-30 12:00:00,Synthetic paid media platform export
2026-06-29|Mid-Market|Paid Search|EMEA,2026-06-29,Mid-Market,Paid Search,EMEA,24134,999,4636.7,2026-06-30 12:00:00,Synthetic paid media platform export
2026-06-29|Mid-Market|Paid Search|APAC,2026-06-29,Mid-Market,Paid Search,APAC,24574,963,3698.58,2026-06-30 12:00:00,Synthetic paid media platform export
2026-06-29|Enterprise|Paid Search|North America,2026-06-29,Enterprise,Paid Search,North America,26928,1092,7413.72,2026-06-30 12:00:00,Synthetic paid media platform export
2026-06-29|Enterprise|Paid Search|EMEA,2026-06-29,Enterprise,Paid Search,EMEA,18698,725,4498.71,2026-06-30 12:00:00,Synthetic paid media platform export
2026-06-29|Enterprise|Paid Search|APAC,2026-06-29,Enterprise,Paid Search,APAC,14341,549,2818.21,2026-06-30 12:00:00,Synthetic paid media platform export
2026-06-30|SMB|Paid Search|North America,2026-06-30,SMB,Paid Search,North America,71961,3123,11784.86,2026-07-01 12:00:00,Synthetic paid media platform export
2026-06-30|SMB|Paid Search|EMEA,2026-06-30,SMB,Paid Search,EMEA,52771,2250,8091.89,2026-07-01 12:00:00,Synthetic paid media platform export
2026-06-30|SMB|Paid Search|APAC,2026-06-30,SMB,Paid Search,APAC,37814,1549,4524.24,2026-07-01 12:00:00,Synthetic paid media platform export
2026-06-30|Mid-Market|Paid Search|North America,2026-06-30,Mid-Market,Paid Search,North America,35080,1471,7622.86,2026-07-01 12:00:00,Synthetic paid media platform export
2026-06-30|Mid-Market|Paid Search|EMEA,2026-06-30,Mid-Market,Paid Search,EMEA,31004,1252,5673.65,2026-07-01 12:00:00,Synthetic paid media platform export
2026-06-30|Mid-Market|Paid Search|APAC,2026-06-30,Mid-Market,Paid Search,APAC,22092,876,3443.15,2026-07-01 12:00:00,Synthetic paid media platform export
2026-06-30|Enterprise|Paid Search|North America,2026-06-30,Enterprise,Paid Search,North America,24472,988,6718.19,2026-07-01 12:00:00,Synthetic paid media platform export
2026-06-30|Enterprise|Paid Search|EMEA,2026-06-30,Enterprise,Paid Search,EMEA,18507,736,4467.9,2026-07-01 12:00:00,Synthetic paid media platform export
2026-06-30|Enterprise|Paid Search|APAC,2026-06-30,Enterprise,Paid Search,APAC,15646,609,3222.25,2026-07-01 12:00:00,Synthetic paid media platform export
2026-05-20|SMB|Paid Search|North America,2026-05-20,SMB,Paid Search,North America,60769,2619,10201.26,2026-05-22 12:00:00,Synthetic paid media platform export
