record_id,date,customer_segment,acquisition_channel,region,active_users,sessions,feature_adoptions,data_loaded_at,source_system
2026-04-08|SMB|Organic|EMEA,2026-04-08,SMB,Organic,EMEA,896,2038,323,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|SMB|Organic|APAC,2026-04-08,SMB,Organic,APAC,717,1606,248,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|SMB|Paid Search|North America,2026-04-08,SMB,Paid Search,North America,965,2237,348,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|SMB|Paid Search|EMEA,2026-04-08,SMB,Paid Search,EMEA,736,1739,254,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|SMB|Paid Search|APAC,2026-04-08,SMB,Paid Search,APAC,570,1256,202,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|SMB|Partner|North America,2026-04-08,SMB,Partner,North America,647,1440,217,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|SMB|Partner|EMEA,2026-04-08,SMB,Partner,EMEA,503,1185,170,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|SMB|Partner|APAC,2026-04-08,SMB,Partner,APAC,400,904,147,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Mid-Market|Organic|North America,2026-04-08,Mid-Market,Organic,North America,777,1744,268,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Mid-Market|Organic|EMEA,2026-04-08,Mid-Market,Organic,EMEA,588,1386,212,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Mid-Market|Organic|APAC,2026-04-08,Mid-Market,Organic,APAC,471,1039,163,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Mid-Market|Paid Search|North America,2026-04-08,Mid-Market,Paid Search,North America,673,1510,247,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Mid-Market|Paid Search|EMEA,2026-04-08,Mid-Market,Paid Search,EMEA,457,1008,153,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Mid-Market|Paid Search|APAC,2026-04-08,Mid-Market,Paid Search,APAC,367,852,133,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Mid-Market|Partner|North America,2026-04-08,Mid-Market,Partner,North America,426,914,147,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Mid-Market|Partner|EMEA,2026-04-08,Mid-Market,Partner,EMEA,307,712,108,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Mid-Market|Partner|APAC,2026-04-08,Mid-Market,Partner,APAC,259,612,91,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Enterprise|Organic|North America,2026-04-08,Enterprise,Organic,North America,368,804,169,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Enterprise|Organic|EMEA,2026-04-08,Enterprise,Organic,EMEA,296,633,133,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Enterprise|Organic|APAC,2026-04-08,Enterprise,Organic,APAC,237,518,110,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Enterprise|Paid Search|North America,2026-04-08,Enterprise,Paid Search,North America,305,659,146,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Enterprise|Paid Search|EMEA,2026-04-08,Enterprise,Paid Search,EMEA,217,486,99,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Enterprise|Paid Search|APAC,2026-04-08,Enterprise,Paid Search,APAC,181,408,79,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Enterprise|Partner|North America,2026-04-08,Enterprise,Partner,North America,224,497,99,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Enterprise|Partner|EMEA,2026-04-08,Enterprise,Partner,EMEA,150,324,68,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-08|Enterprise|Partner|APAC,2026-04-08,Enterprise,Partner,APAC,120,280,54,2026-04-09 12:00:00,Synthetic product + billing events
2026-04-09|SMB|Organic|North America,2026-04-09,SMB,Organic,North America,1137,2517,395,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|SMB|Organic|EMEA,2026-04-09,SMB,Organic,EMEA,820,1762,299,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|SMB|Organic|APAC,2026-04-09,SMB,Organic,APAC,738,1629,266,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|SMB|Paid Search|North America,2026-04-09,SMB,Paid Search,North America,1015,2405,359,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|SMB|Paid Search|EMEA,2026-04-09,SMB,Paid Search,EMEA,712,1637,244,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|SMB|Paid Search|APAC,2026-04-09,SMB,Paid Search,APAC,547,1218,198,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|SMB|Partner|North America,2026-04-09,SMB,Partner,North America,695,1600,235,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|SMB|Partner|EMEA,2026-04-09,SMB,Partner,EMEA,454,1066,157,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|SMB|Partner|APAC,2026-04-09,SMB,Partner,APAC,410,938,143,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Mid-Market|Organic|North America,2026-04-09,Mid-Market,Organic,North America,824,1817,274,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Mid-Market|Organic|EMEA,2026-04-09,Mid-Market,Organic,EMEA,525,1124,179,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Mid-Market|Organic|APAC,2026-04-09,Mid-Market,Organic,APAC,427,1009,143,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Mid-Market|Paid Search|North America,2026-04-09,Mid-Market,Paid Search,North America,651,1443,222,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Mid-Market|Paid Search|EMEA,2026-04-09,Mid-Market,Paid Search,EMEA,426,928,156,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Mid-Market|Paid Search|APAC,2026-04-09,Mid-Market,Paid Search,APAC,369,783,132,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Mid-Market|Partner|North America,2026-04-09,Mid-Market,Partner,North America,403,889,141,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Mid-Market|Partner|EMEA,2026-04-09,Mid-Market,Partner,EMEA,321,743,113,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Mid-Market|Partner|APAC,2026-04-09,Mid-Market,Partner,APAC,249,534,88,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Enterprise|Organic|North America,2026-04-09,Enterprise,Organic,North America,391,928,186,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Enterprise|Organic|EMEA,2026-04-09,Enterprise,Organic,EMEA,296,654,140,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Enterprise|Organic|APAC,2026-04-09,Enterprise,Organic,APAC,226,500,100,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Enterprise|Paid Search|North America,2026-04-09,Enterprise,Paid Search,North America,297,672,141,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Enterprise|Paid Search|EMEA,2026-04-09,Enterprise,Paid Search,EMEA,242,566,110,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Enterprise|Paid Search|APAC,2026-04-09,Enterprise,Paid Search,APAC,173,396,81,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Enterprise|Partner|North America,2026-04-09,Enterprise,Partner,North America,219,514,98,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Enterprise|Partner|EMEA,2026-04-09,Enterprise,Partner,EMEA,151,350,72,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-09|Enterprise|Partner|APAC,2026-04-09,Enterprise,Partner,APAC,118,255,53,2026-04-10 12:00:00,Synthetic product + billing events
2026-04-10|SMB|Organic|North America,2026-04-10,SMB,Organic,North America,1252,2712,459,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|SMB|Organic|EMEA,2026-04-10,SMB,Organic,EMEA,893,2126,304,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|SMB|Organic|APAC,2026-04-10,SMB,Organic,APAC,666,1537,230,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|SMB|Paid Search|North America,2026-04-10,SMB,Paid Search,North America,1030,2297,365,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|SMB|Paid Search|EMEA,2026-04-10,SMB,Paid Search,EMEA,736,1651,261,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|SMB|Paid Search|APAC,2026-04-10,SMB,Paid Search,APAC,541,1149,188,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|SMB|Partner|North America,2026-04-10,SMB,Partner,North America,642,1497,218,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|SMB|Partner|EMEA,2026-04-10,SMB,Partner,EMEA,489,1053,170,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|SMB|Partner|APAC,2026-04-10,SMB,Partner,APAC,380,827,133,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Mid-Market|Organic|North America,2026-04-10,Mid-Market,Organic,North America,795,1739,278,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Mid-Market|Organic|EMEA,2026-04-10,Mid-Market,Organic,EMEA,586,1253,199,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Mid-Market|Organic|APAC,2026-04-10,Mid-Market,Organic,APAC,471,1069,161,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Mid-Market|Paid Search|North America,2026-04-10,Mid-Market,Paid Search,North America,628,1368,215,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Mid-Market|Paid Search|EMEA,2026-04-10,Mid-Market,Paid Search,EMEA,484,1140,162,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Mid-Market|Paid Search|APAC,2026-04-10,Mid-Market,Paid Search,APAC,353,815,122,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Mid-Market|Partner|North America,2026-04-10,Mid-Market,Partner,North America,417,943,139,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Mid-Market|Partner|EMEA,2026-04-10,Mid-Market,Partner,EMEA,289,674,98,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Mid-Market|Partner|APAC,2026-04-10,Mid-Market,Partner,APAC,260,601,90,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Enterprise|Organic|North America,2026-04-10,Enterprise,Organic,North America,382,818,175,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Enterprise|Organic|EMEA,2026-04-10,Enterprise,Organic,EMEA,260,555,118,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Enterprise|Organic|APAC,2026-04-10,Enterprise,Organic,APAC,231,548,105,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Enterprise|Paid Search|North America,2026-04-10,Enterprise,Paid Search,North America,318,704,140,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Enterprise|Paid Search|EMEA,2026-04-10,Enterprise,Paid Search,EMEA,214,457,96,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Enterprise|Paid Search|APAC,2026-04-10,Enterprise,Paid Search,APAC,187,399,86,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Enterprise|Partner|North America,2026-04-10,Enterprise,Partner,North America,223,518,107,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Enterprise|Partner|EMEA,2026-04-10,Enterprise,Partner,EMEA,160,362,73,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-10|Enterprise|Partner|APAC,2026-04-10,Enterprise,Partner,APAC,129,296,59,2026-04-11 12:00:00,Synthetic product + billing events
2026-04-11|SMB|Organic|North America,2026-04-11,SMB,Organic,North America,905,2124,327,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|SMB|Organic|EMEA,2026-04-11,SMB,Organic,EMEA,635,1373,230,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|SMB|Organic|APAC,2026-04-11,SMB,Organic,APAC,526,1127,178,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|SMB|Paid Search|North America,2026-04-11,SMB,Paid Search,North America,782,1807,274,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|SMB|Paid Search|EMEA,2026-04-11,SMB,Paid Search,EMEA,522,1197,181,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|SMB|Paid Search|APAC,2026-04-11,SMB,Paid Search,APAC,428,945,156,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|SMB|Partner|North America,2026-04-11,SMB,Partner,North America,534,1137,178,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|SMB|Partner|EMEA,2026-04-11,SMB,Partner,EMEA,344,804,116,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|SMB|Partner|APAC,2026-04-11,SMB,Partner,APAC,310,718,105,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Mid-Market|Organic|North America,2026-04-11,Mid-Market,Organic,North America,630,1428,218,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Mid-Market|Organic|EMEA,2026-04-11,Mid-Market,Organic,EMEA,436,947,153,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Mid-Market|Organic|APAC,2026-04-11,Mid-Market,Organic,APAC,365,847,127,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Mid-Market|Paid Search|North America,2026-04-11,Mid-Market,Paid Search,North America,478,1039,169,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Mid-Market|Paid Search|EMEA,2026-04-11,Mid-Market,Paid Search,EMEA,350,822,123,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Mid-Market|Paid Search|APAC,2026-04-11,Mid-Market,Paid Search,APAC,266,575,92,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Mid-Market|Partner|North America,2026-04-11,Mid-Market,Partner,North America,314,684,105,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Mid-Market|Partner|EMEA,2026-04-11,Mid-Market,Partner,EMEA,232,545,78,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Mid-Market|Partner|APAC,2026-04-11,Mid-Market,Partner,APAC,183,421,61,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Enterprise|Organic|North America,2026-04-11,Enterprise,Organic,North America,309,677,137,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Enterprise|Organic|EMEA,2026-04-11,Enterprise,Organic,EMEA,209,470,96,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Enterprise|Organic|APAC,2026-04-11,Enterprise,Organic,APAC,175,413,84,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Enterprise|Paid Search|North America,2026-04-11,Enterprise,Paid Search,North America,248,540,119,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Enterprise|Paid Search|EMEA,2026-04-11,Enterprise,Paid Search,EMEA,163,381,75,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Enterprise|Paid Search|APAC,2026-04-11,Enterprise,Paid Search,APAC,143,330,63,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Enterprise|Partner|North America,2026-04-11,Enterprise,Partner,North America,169,383,78,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Enterprise|Partner|EMEA,2026-04-11,Enterprise,Partner,EMEA,114,268,53,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-11|Enterprise|Partner|APAC,2026-04-11,Enterprise,Partner,APAC,100,236,46,2026-04-12 12:00:00,Synthetic product + billing events
2026-04-12|SMB|Organic|North America,2026-04-12,SMB,Organic,North America,991,2140,334,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|SMB|Organic|EMEA,2026-04-12,SMB,Organic,EMEA,632,1419,230,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|SMB|Organic|APAC,2026-04-12,SMB,Organic,APAC,553,1221,194,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|SMB|Paid Search|North America,2026-04-12,SMB,Paid Search,North America,758,1760,265,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|SMB|Paid Search|EMEA,2026-04-12,SMB,Paid Search,EMEA,548,1305,201,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|SMB|Paid Search|APAC,2026-04-12,SMB,Paid Search,APAC,425,932,155,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|SMB|Partner|North America,2026-04-12,SMB,Partner,North America,493,1176,181,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|SMB|Partner|EMEA,2026-04-12,SMB,Partner,EMEA,359,787,131,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|SMB|Partner|APAC,2026-04-12,SMB,Partner,APAC,308,723,105,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|Mid-Market|Organic|North America,2026-04-12,Mid-Market,Organic,North America,581,1361,199,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|Mid-Market|Organic|EMEA,2026-04-12,Mid-Market,Organic,EMEA,451,959,162,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|Mid-Market|Organic|APAC,2026-04-12,Mid-Market,Organic,APAC,322,702,114,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|Mid-Market|Paid Search|North America,2026-04-12,Mid-Market,Paid Search,North America,477,1029,161,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|Mid-Market|Paid Search|EMEA,2026-04-12,Mid-Market,Paid Search,EMEA,331,748,113,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|Mid-Market|Paid Search|APAC,2026-04-12,Mid-Market,Paid Search,APAC,271,616,96,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|Mid-Market|Partner|North America,2026-04-12,Mid-Market,Partner,North America,335,796,112,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|Mid-Market|Partner|EMEA,2026-04-12,Mid-Market,Partner,EMEA,247,538,84,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|Mid-Market|Partner|APAC,2026-04-12,Mid-Market,Partner,APAC,198,436,68,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|Enterprise|Organic|North America,2026-04-12,Enterprise,Organic,North America,298,641,137,2026-04-13 12:00:00,Synthetic product + billing events
2026-04-12|Enterprise|Organic|EMEA,2026-04-12,Enterprise,Organic,EMEA,216,493,98,2026-04-13 12:00:00,Synthetic product + billing events
